3.518125000000000000e+02,-1.231250000000000000e+01,-6.250000000000000000e-02,1.250000000000000000e-01,2.375000000000000000e+00,3.125000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,-2.500000000000000000e-01,9.375000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.231250000000000000e+01,-6.250000000000000000e-02,1.250000000000000000e-01,2.000000000000000000e+00,4.375000000000000000e-01,-3.750000000000000000e-01,4.375000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.875000000000000000e-01,8.125000000000000000e-01,3.750000000000000000e-01,1.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.231250000000000000e+01,-6.250000000000000000e-02,1.250000000000000000e-01,2.000000000000000000e+00,4.375000000000000000e-01,-3.750000000000000000e-01,4.375000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,7.500000000000000000e-01,4.375000000000000000e-01,1.250000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.231250000000000000e+01,-6.250000000000000000e-02,5.000000000000000000e-01,2.312500000000000000e+00,3.750000000000000000e-01,-4.375000000000000000e-01,5.000000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000000e-01,7.500000000000000000e-01,4.375000000000000000e-01,1.250000000000000000e-01,0.000000000000000000e+00,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.237500000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,2.500000000000000000e+00,3.125000000000000000e-01,-3.750000000000000000e-01,6.875000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-01,3.750000000000000000e-01,1.250000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.237500000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,2.937500000000000000e+00,1.250000000000000000e-01,-2.500000000000000000e-01,6.250000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,6.875000000000000000e-01,2.500000000000000000e-01,1.875000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.237500000000000000e+01,-6.250000000000000000e-02,4.375000000000000000e-01,2.937500000000000000e+00,1.250000000000000000e-01,-6.250000000000000000e-02,7.500000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,0.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,3.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.243750000000000000e+01,-6.250000000000000000e-02,8.125000000000000000e-01,2.500000000000000000e+00,6.250000000000000000e-02,-6.250000000000000000e-02,7.500000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,7.500000000000000000e-01,3.125000000000000000e-01,3.125000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.243750000000000000e+01,-6.250000000000000000e-02,8.750000000000000000e-01,2.437500000000000000e+00,6.250000000000000000e-02,-6.250000000000000000e-02,6.875000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,1.875000000000000000e-01,7.500000000000000000e-01,3.125000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
3.518125000000000000e+02,-1.243750000000000000e+01,-6.250000000000000000e-02,1.062500000000000000e+00,1.875000000000000000e+00,1.250000000000000000e-01,-3.750000000000000000e-01,4.375000000000000000e-01,-6.250000000000000000e-02,3.511250000000000000e+02,-6.250000000000000000e-02,-6.250000000000000000e-02,1.250000000000000000e-01,8.750000000000000000e-01,4.375000000000000000e-01,3.750000000000000000e-01,-6.250000000000000000e-02,-6.250000000000000000e-02,1.000000000000000000e+00
