336.937500,-0.062500,-0.062500,1.105332,22.194056,-0.062500,0.067745,0.794143,-0.145979,335.639860,-2.011801,-0.062500,10.157343,19.274038,0.702360,-1.496503,1.115822,0.795892,1.000000
336.913636,-0.062500,-0.062500,-0.412413,22.312850,-0.062500,-0.063811,0.530157,0.247290,335.751399,-0.081993,-0.062500,7.804983,19.135752,-0.050874,-1.112238,0.702010,0.705857,1.000000
336.920076,-0.062500,-0.062500,-1.442249,22.745017,-0.062500,-0.176865,0.257284,0.505944,335.874009,1.165559,-0.062500,5.848601,19.313170,-0.539248,-0.794551,0.347203,0.572698,1.000000
336.956818,-0.062500,-0.062500,-1.984178,23.490559,-0.062500,-0.271416,-0.024476,0.629983,336.007692,1.730857,-0.062500,4.288199,19.806294,-0.762762,-0.543444,0.051399,0.396416,1.000000
337.023864,-0.062500,-0.062500,-2.038199,24.549476,-0.062500,-0.347465,-0.315122,0.619406,336.152448,1.613899,-0.062500,3.123776,20.615122,-0.721416,-0.358916,-0.185402,0.177010,1.000000
337.121212,-0.062500,-0.062500,-1.604312,25.921766,-0.062500,-0.405012,-0.614656,0.474213,336.308275,0.814685,-0.062500,2.355332,21.739656,-0.415210,-0.240967,-0.363199,-0.085519,1.000000
337.198572,-0.062500,-0.062500,0.156614,26.922203,-0.670892,-0.767045,-1.198281,-0.053176,336.543415,4.535548,-13.599213,3.544872,22.936043,0.584936,-0.519376,-0.504079,-0.624272,1.000000
337.366550,-0.062500,-0.062500,1.018211,29.207605,-0.518794,-0.753205,-1.477418,-0.545600,336.720280,0.980041,-10.304196,3.170892,24.514423,1.335956,-0.411713,-0.499563,-0.895396,1.000000
337.601544,-0.062500,-0.062500,2.145833,32.227127,0.833188,-0.428030,-1.378351,-0.658362,336.796329,-8.037296,6.262966,1.888258,26.591055,1.837850,-0.085519,-0.382139,-0.748834,1.000000
337.908217,-0.062500,-0.062500,1.842803,35.054487,1.847174,-0.224505,-1.168561,-0.834645,336.884178,-20.831148,32.159965,-1.067162,29.135198,2.090618,0.395251,-0.348193,-0.825466,1.000000
338.260344,1.190997,-0.062500,-1.093240,39.172786,1.988199,1.074738,-1.533654,-0.924825,336.926136,-41.742424,77.739073,-6.298951,31.444639,2.047057,1.031031,-0.895688,-1.059441,1.000000
338.383741,0.877622,-0.062500,-4.355478,44.246212,2.459936,2.264714,-1.279283,-0.853147,336.767628,-55.021125,108.159382,-11.015006,35.140152,1.823864,1.787733,-0.632139,-1.164918,1.000000
338.253934,-0.869464,-0.062500,-9.489656,48.742861,3.648747,2.701923,-0.015297,-0.667395,336.422786,-60.667249,123.420892,-14.340035,38.900641,1.347611,2.240822,0.295017,-0.634178,1.000000
337.982809,-3.218240,-0.062500,-13.034091,54.723485,4.202360,3.751603,1.065851,-0.349796,336.022145,-58.680798,123.523601,-14.829983,42.178467,0.601544,2.918852,1.499126,0.465472,1.000000
337.549971,-0.551573,-13.510052,-13.555653,58.403118,4.120775,4.863782,1.990822,0.080420,335.612325,-49.061772,108.467512,-12.462267,44.687646,-0.223631,3.598776,2.683858,1.397145,1.000000
337.064248,-4.754079,-10.253059,-10.456002,59.530157,3.403992,6.034382,2.284382,0.121066,335.324009,-34.766608,78.252622,-7.070367,47.865530,-0.159237,3.962995,4.016171,2.193328,1.000000
336.679924,-19.827652,19.761509,-2.399621,60.099213,2.052010,6.609994,2.069347,-0.392920,335.289918,-14.950612,32.878934,1.527826,50.566288,0.703671,3.447407,4.608100,2.058858,1.000000
336.469697,-30.141608,42.276078,8.604895,60.143065,1.602710,7.082896,1.834790,0.020105,335.420746,1.940997,-7.885052,10.074155,52.450029,1.079400,3.386655,4.622232,1.982372,1.000000
337.011072,-34.405740,57.290647,17.526661,60.981935,1.616696,7.493153,1.349650,0.341346,335.820367,8.347465,-21.079545,14.738928,54.066871,1.456585,3.901807,4.090035,1.659674,1.000000
338.200029,-31.841200,50.644376,22.300991,63.032780,0.326486,8.659965,0.598193,0.009615,336.634178,-1.043561,7.426865,16.365822,55.320513,1.357955,5.401224,3.041812,1.090763,1.000000
339.666521,-30.431381,54.157197,20.836830,65.851690,-0.725962,9.907925,-0.447115,0.848776,337.325758,-15.438666,45.292249,12.437209,56.120484,1.791812,6.601836,1.371503,0.275641,1.000000
341.035402,-36.748252,78.192745,14.741841,70.062063,-0.240093,9.350670,-0.747669,1.031177,337.836101,-20.881556,61.347028,5.683129,59.108829,2.381847,7.188083,0.550699,-0.387966,1.000000
342.179779,-37.464161,86.849505,5.113054,73.170455,0.889423,8.758887,0.027972,1.503497,337.894814,-23.603001,69.374417,-2.066142,59.324883,3.257867,7.537442,0.158945,-0.364073,1.000000
342.942162,-32.383741,80.127477,-1.972756,76.601107,1.907780,9.512529,0.545746,2.475962,337.608392,-22.312791,69.374417,-8.274184,58.327506,4.539044,8.306090,-0.121795,-0.324738,1.000000
343.425845,-22.010490,58.026661,-7.296037,74.503934,2.567745,9.532634,0.923805,2.980769,336.985868,-19.913899,61.347028,-12.197115,54.677593,5.254516,8.384470,-0.163462,-0.340472,1.000000
343.541084,-18.775641,54.539481,-10.523893,68.463141,2.869318,9.197698,1.148893,3.017920,336.098631,-16.063666,45.292249,-13.398456,49.341783,5.307547,7.587558,0.084499,-0.010490,1.000000
343.488782,-21.672203,60.218969,-8.566288,61.459207,2.812500,8.440997,1.221008,2.587413,335.239802,-10.384033,21.210082,-10.866404,42.712995,4.879808,6.141463,0.037150,0.921911,1.000000
343.345862,-16.557547,44.467220,-2.796620,53.048223,2.397290,7.534237,1.166667,2.524476,334.507139,-2.501311,-10.899476,-5.760198,35.185752,3.947407,4.739948,-0.040793,1.594988,1.000000
343.667978,-9.196387,20.836684,0.702943,46.108974,1.623689,6.850962,0.951777,1.755245,334.077652,-4.428759,-14.511801,-2.874126,28.336101,2.781177,4.007139,-0.074738,1.736014,1.000000
344.120047,-2.523747,-10.672640,3.172494,40.563666,0.491696,6.738928,0.586830,0.610140,333.990822,-12.263549,-0.062500,0.017045,23.345280,1.469114,3.974068,-0.092366,2.074009,1.000000
344.505245,-4.534528,-14.265297,3.074883,35.954837,0.008887,5.528555,0.001457,0.429050,333.949446,-14.607517,-0.062500,1.467220,20.536422,1.076486,3.317453,-0.174534,2.373252,1.000000
344.850087,-12.392337,-0.062500,1.893648,34.550991,-0.205420,4.052885,-0.686772,-0.419143,334.091783,-16.054196,-0.062500,1.787296,20.146999,0.864073,2.661859,0.045746,2.418269,1.000000
345.046911,-14.728293,-0.062500,1.664190,33.655740,-0.371941,3.516608,-0.285839,-0.333479,334.138695,-16.196241,-0.062500,1.879808,19.262383,1.144376,2.155303,0.337850,1.954400,1.000000
345.099068,-16.094697,-0.062500,2.672348,33.647436,-0.062500,3.260781,0.409237,0.165210,334.198135,-14.721591,-0.062500,2.341492,19.596300,1.662879,1.616259,0.736305,1.251603,1.000000
345.302739,-16.110577,-0.062500,3.172786,32.900204,-0.062500,2.260927,1.113054,0.241696,334.270396,-14.544143,-0.062500,3.255099,19.567890,1.500437,0.600816,1.175408,0.947990,1.000000
345.509470,-14.487471,-0.062500,4.177885,32.524767,-0.062500,1.364656,1.969697,0.210664,334.360868,-14.373252,-0.062500,3.859848,19.838869,1.123834,-0.351690,1.801573,1.058712,1.000000
