256.381299,-13.682850,-0.062500,-0.759137,0.285017,-0.022512,0.001883,0.645766,0.125579,320.688542,-0.062500,-0.062500,-0.599535,0.744059,-0.027774,-0.276186,-0.589959,-0.692923,1.000000
256.377039,-13.685535,-0.062500,-0.788798,0.066162,-0.050601,-0.022176,0.612300,0.124238,320.682178,-0.062500,-0.062500,-0.687066,0.716617,-0.033928,-0.289715,-0.610904,-0.694595,1.000000
256.370000,-13.683075,-0.062500,-0.805459,-0.215234,-0.072793,-0.035547,0.534018,0.120950,320.673539,-0.062500,-0.062500,-0.789176,0.638204,-0.034158,-0.288163,-0.612547,-0.670554,1.000000
256.360432,-13.675804,-0.062500,-0.814384,-0.522883,-0.086680,-0.037221,0.422684,0.120664,320.663063,-0.062500,-0.062500,-0.900402,0.514926,-0.030081,-0.270565,-0.591023,-0.623028,1.000000
256.349367,-13.664783,-0.062500,-0.830931,-0.753581,-0.087107,-0.023141,0.320811,0.136067,320.652096,-0.062500,-0.062500,-1.009290,0.367255,-0.027509,-0.235313,-0.535003,-0.554943,1.000000
256.338313,-13.651972,-0.062500,-0.872673,-0.824502,-0.073078,0.008595,0.273424,0.175416,320.641973,-0.062500,-0.062500,-1.105703,0.231770,-0.031681,-0.186096,-0.442829,-0.475638,1.000000
256.328662,-13.639842,-0.062500,-0.949162,-0.737869,-0.051151,0.053602,0.300244,0.233091,320.633157,-0.062500,-0.062500,-1.185523,0.151951,-0.043137,-0.134208,-0.332144,-0.402866,1.000000
256.320995,-13.630396,-0.062500,-1.055330,-0.563468,-0.030833,0.101488,0.388177,0.290827,320.625028,-0.062500,-0.062500,-1.248007,0.158818,-0.057479,-0.093921,-0.231477,-0.357728,1.000000
256.315080,-13.624488,-0.062500,-1.171890,-0.364935,-0.017943,0.140754,0.512493,0.327676,320.616663,-0.062500,-0.062500,-1.291136,0.254762,-0.069714,-0.074372,-0.160805,-0.351460,1.000000
256.309970,-13.621830,-0.062500,-1.266860,-0.190390,-0.014684,0.161292,0.640919,0.325989,320.607466,-0.062500,-0.062500,-1.311469,0.409053,-0.074971,-0.076301,-0.126702,-0.378060,1.000000
256.304131,-13.621485,-0.062500,-1.303614,-0.065265,-0.019560,0.157502,0.739109,0.279477,320.597568,-0.062500,-0.062500,-1.303656,0.567885,-0.069769,-0.093168,-0.123863,-0.418191,1.000000
256.296253,-13.622480,-0.062500,-1.253128,0.004535,-0.029558,0.131214,0.782186,0.197526,320.587686,-0.062500,-0.062500,-1.263068,0.676372,-0.053568,-0.115628,-0.140689,-0.450369,1.000000
256.286107,-13.624084,-0.062500,-1.113609,0.022970,-0.041626,0.091240,0.762444,0.102928,320.578722,-0.062500,-0.062500,-1.189531,0.700465,-0.028584,-0.133723,-0.164844,-0.459257,1.000000
256.274826,-13.625919,-0.062500,-0.919670,-0.007431,-0.053041,0.049287,0.686535,0.022927,320.571289,-0.062500,-0.062500,-1.090264,0.638201,0.001555,-0.139903,-0.188146,-0.444329,1.000000
256.264356,-13.627630,-0.062500,-0.730841,-0.089691,-0.062039,0.015732,0.575442,-0.021610,320.565327,-0.062500,-0.062500,-0.984047,0.516992,0.030423,-0.133482,-0.207471,-0.421756,1.000000
256.256514,-13.628516,-0.062500,-0.611343,-0.230490,-0.069094,-0.004273,0.460506,-0.023729,320.559990,-0.062500,-0.062500,-0.900742,0.380348,0.049636,-0.121039,-0.224262,-0.411923,1.000000
256.251964,-13.627810,-0.062500,-0.611794,-0.423677,-0.075040,-0.011667,0.372218,0.010455,320.553997,-0.062500,-0.062500,-0.869291,0.270342,0.052784,-0.112376,-0.243357,-0.426693,1.000000
256.250018,-13.624966,-0.062500,-0.749423,-0.637571,-0.079848,-0.011296,0.329995,0.065862,320.546293,-0.062500,-0.062500,-0.903012,0.212187,0.039220,-0.116787,-0.268099,-0.468241,1.000000
256.249241,-13.619422,-0.062500,-0.998570,-0.824771,-0.083082,-0.008547,0.341031,0.122513,320.536466,-0.062500,-0.062500,-0.994443,0.205886,0.013799,-0.137871,-0.293422,-0.526298,1.000000
256.248032,-13.610975,-0.062500,-1.301085,-0.945192,-0.084356,-0.007091,0.401128,0.162393,320.525161,-0.062500,-0.062500,-1.114870,0.230695,-0.015246,-0.169744,-0.306167,-0.577229,1.000000
256.244762,-13.600476,-0.062500,-1.584945,-0.988193,-0.083109,-0.007872,0.495722,0.175905,320.514057,-0.062500,-0.062500,-1.220274,0.259567,-0.040236,-0.201115,-0.294641,-0.597112,1.000000
