-2.589859,1.599022,0.194091,-4.407212,0.050538,-0.426825,-1.334410,2.568579,3.907041,-3.239279,-1.429587
-0.515195,4.315597,0.385106,-5.112255,0.545992,-1.107454,0.525741,5.828514,3.014755,-4.230898,-1.170026
2.000595,7.863629,0.614752,-6.631232,0.927614,-2.067838,2.515598,9.869684,2.105023,-6.078159,-0.861350
4.806168,12.232220,0.839327,-8.645318,1.079723,-3.265998,4.610831,14.619193,1.412771,-8.391855,-0.640251
7.751697,17.374447,0.957457,-10.744645,0.940361,-4.622395,6.778655,20.000531,1.057367,-10.735735,-0.616212
10.541631,23.325771,0.831299,-12.509211,0.544946,-5.959995,8.866661,26.025843,0.981355,-12.701419,-0.820985
12.705037,30.242071,0.373272,-13.686580,-0.008424,-7.071997,10.557624,32.850478,0.953462,-14.111165,-1.225177
13.720151,38.344530,-0.436290,-14.228983,-0.591276,-7.807923,11.346813,40.751246,0.710628,-15.051195,-1.755419
13.145964,47.946516,-1.578784,-14.273192,-1.086359,-8.085234,10.674759,50.140229,0.054618,-15.693130,-2.294030
10.738057,59.422311,-2.911694,-14.003987,-1.433103,-7.858482,8.151959,61.513034,-1.176204,-16.116106,-2.696019
6.683599,72.879480,-4.076355,-13.559881,-1.597685,-7.194449,3.789446,75.119549,-3.031371,-16.298732,-2.832411
1.719287,87.947358,-4.670014,-12.948369,-1.545341,-6.231521,-1.852350,90.720502,-5.349747,-16.126792,-2.625468
-3.016371,103.949534,-4.491702,-12.130185,-1.276764,-5.066448,-7.683333,107.732949,-7.800488,-15.499399,-2.086847
-6.356047,120.055186,-3.649369,-11.086477,-0.865883,-3.771976,-12.438036,125.364308,-9.986481,-14.422363,-1.338119
-7.594625,135.289201,-2.536547,-9.829583,-0.414441,-2.449247,-15.217222,142.579355,-11.536001,-12.967145,-0.539782
-6.879873,148.612213,-1.653218,-8.314061,0.009998,-1.116347,-15.830347,158.099282,-12.236387,-11.161416,0.214146
-5.091890,158.794870,-1.333805,-6.482349,0.389643,0.276686,-14.767644,170.301917,-12.055763,-9.049915,0.890613
-3.327454,164.320633,-1.679484,-4.305205,0.749784,1.756992,-12.956879,177.254861,-11.031030,-6.727700,1.458670
-2.502134,163.790864,-2.600253,-1.859034,1.139500,3.342682,-11.401671,177.234109,-9.273827,-4.303740,1.878683
-3.131306,156.346009,-3.761889,0.698808,1.581459,5.044662,-10.802648,169.204857,-7.054255,-1.854913,2.121277
-5.154513,141.765586,-4.641669,3.133262,2.039306,6.669123,-11.386325,152.985814,-4.739248,0.541303,2.172305
-8.007149,120.813860,-4.822427,5.179813,2.445442,7.890672,-12.949816,129.607429,-2.663119,2.761559,2.057784
-10.801727,95.551294,-4.201219,6.552378,2.732791,8.510088,-14.827544,101.570596,-1.057250,4.582170,1.847542
-12.518657,68.969663,-3.001091,6.995476,2.831271,8.438939,-16.001968,72.394087,0.010432,5.736985,1.607780
-12.475018,44.260572,-1.657989,6.403753,2.696128,7.636593,-15.672537,45.745158,0.592264,6.074636,1.377695
-10.791955,24.102587,-0.561293,5.007802,2.357907,6.254781,-13.759358,24.503761,0.757352,5.694085,1.196437
-8.188775,9.863768,0.141916,3.293263,1.901982,4.585003,-10.766973,9.880165,0.568423,4.881192,1.091729
-5.432385,1.347722,0.427984,1.764500,1.430376,2.896515,-7.424755,1.245958,0.119533,3.949828,1.050050
-3.072322,-2.660104,0.274363,0.740518,1.050553,1.470479,-4.403626,-2.899745,-0.526353,3.111080,1.021263
