1.504469,13.025368,1.479160,-0.921400,-0.467208,-0.183812,-2.987676,19.348476,-0.065498,0.074052,-0.050244,-0.496705
0.762833,14.523043,1.334491,-0.910916,-0.575683,-0.345201,-2.974705,19.614808,-0.059978,0.041755,-0.102221,-0.630665
-0.122851,15.580248,1.281165,-0.948620,-0.706281,-0.552868,-3.086348,19.971835,-0.049606,0.015808,-0.176889,-0.757958
-0.970842,16.556742,1.322534,-0.974799,-0.822726,-0.740605,-3.303032,20.624588,-0.047059,0.018502,-0.266356,-0.873366
-1.467939,17.970447,1.436432,-0.915572,-0.895349,-0.855504,-3.541748,21.708230,-0.069456,0.072412,-0.346927,-0.956671
-1.257968,20.244921,1.594314,-0.716027,-0.920680,-0.891956,-3.719072,23.280856,-0.117758,0.190019,-0.380510,-0.964440
-0.125195,23.601505,1.778011,-0.347396,-0.927939,-0.888854,-3.819496,25.331583,-0.158807,0.371850,-0.333047,-0.855673
1.952216,27.940195,1.954403,0.168337,-0.954492,-0.895151,-3.859250,27.667723,-0.148175,0.615004,-0.187816,-0.596995
4.683406,32.687038,2.068643,0.734966,-1.019603,-0.908105,-3.878813,29.921261,-0.076412,0.898964,0.050423,-0.167553
7.377012,36.932390,2.081533,1.206006,-1.118093,-0.868220,-3.989675,31.700221,0.039748,1.159955,0.359439,0.406429
9.071745,39.853383,1.994714,1.444290,-1.218416,-0.702518,-4.366894,32.690039,0.188542,1.316338,0.709061,1.057194
8.955380,41.092034,1.841841,1.385164,-1.260534,-0.339276,-5.153136,32.783498,0.367329,1.307729,1.072846,1.705719
6.673278,40.897159,1.690517,1.079873,-1.173159,0.295262,-6.389154,32.201560,0.569860,1.107416,1.427693,2.256859
2.541761,40.014624,1.629335,0.675164,-0.910590,1.220072,-7.950247,31.358990,0.798735,0.739679,1.751576,2.616982
-2.491404,39.315830,1.726134,0.335035,-0.474433,2.335342,-9.537085,30.636461,1.065593,0.294690,2.029538,2.748145
-7.131296,39.431550,2.012030,0.182895,0.065118,3.404956,-10.779970,30.334588,1.412415,-0.112477,2.253934,2.670243
-10.227468,40.594043,2.480857,0.282485,0.586336,4.125425,-11.357783,30.591730,1.911390,-0.375878,2.411299,2.438790
-11.063401,42.574760,3.057459,0.606894,0.987143,4.271329,-11.009210,31.225854,2.589003,-0.408135,2.485803,2.143823
-9.496102,44.658272,3.604953,1.037181,1.242483,3.820143,-9.585705,31.817513,3.344138,-0.188354,2.470954,1.877246
-5.920218,45.890854,3.993623,1.412515,1.394910,2.924502,-7.150520,31.967981,4.005939,0.191047,2.377531,1.681632
-1.134340,45.527336,4.139175,1.577062,1.536605,1.811958,-3.989501,31.382494,4.420091,0.569081,2.224411,1.541764
3.979665,43.346629,4.014731,1.425857,1.745146,0.730255,-0.533317,29.971008,4.501744,0.795419,2.021408,1.406854
8.656184,39.693073,3.673903,0.953853,2.008860,-0.097329,2.730599,27.927287,4.258077,0.780199,1.762155,1.208685
12.337816,35.328506,3.238669,0.250112,2.212965,-0.546292,5.377111,25.588863,3.796065,0.537843,1.438214,0.905444
14.695353,31.155134,2.838412,-0.540123,2.214179,-0.604604,7.135154,23.266830,3.279665,0.183878,1.052503,0.511884
15.688511,27.977982,2.573580,-1.233820,1.896524,-0.364499,7.893066,21.288680,2.903481,-0.157047,0.627161,0.081021
15.489938,26.371587,2.494272,-1.660785,1.233734,0.000326,7.694170,19.959173,2.839272,-0.411739,0.199302,-0.321736
14.389910,26.566978,2.576589,-1.743276,0.339252,0.344540,6.758000,19.447325,3.138731,-0.536932,-0.180904,-0.616364
12.763900,28.379350,2.738154,-1.504290,-0.560188,0.647032,5.417439,19.810181,3.675143,-0.536483,-0.458236,-0.725755
11.053481,31.339554,2.892061,-1.038298,-1.231012,0.952629,3.995556,21.110600,4.227901,-0.487662,-0.584229,-0.600780
9.624958,34.961255,2.967791,-0.515047,-1.494446,1.295097,2.740081,23.348731,4.596483,-0.487156,-0.543332,-0.250197
8.692761,38.884179,2.925071,-0.126323,-1.304471,1.701033,1.800424,26.391549,4.681492,-0.582779,-0.375648,0.248459
8.291737,42.838909,2.774947,0.012096,-0.796003,2.168813,1.203729,29.956090,4.504956,-0.756582,-0.164313,0.773776
8.225395,46.542022,2.578575,-0.109378,-0.226161,2.627218,0.861970,33.600215,4.183430,-0.910985,0.009076,1.219471
8.126049,49.635174,2.412122,-0.402303,0.178192,2.983649,0.622551,36.782770,3.874230,-0.917691,0.098918,1.520947
7.680237,51.763283,2.328687,-0.689501,0.305856,3.173320,0.329603,39.049585,3.710800,-0.730044,0.117385,1.650653
6.790890,52.734566,2.321319,-0.804870,0.188767,3.139475,-0.116384,40.129626,3.726613,-0.414470,0.134177,1.609175
5.561218,52.548149,2.323963,-0.704571,-0.017671,2.871133,-0.709066,39.950345,3.836103,-0.065613,0.252412,1.435607
4.245405,51.323581,2.256183,-0.450870,-0.103932,2.452839,-1.346423,38.659224,3.891544,0.225278,0.573379,1.202966
3.162525,49.277990,2.067412,-0.142805,0.089583,2.005689,-1.891045,36.636762,3.775578,0.376076,1.158713,0.993369
2.555300,46.743287,1.749423,0.101565,0.636094,1.615963,-2.224708,34.372481,3.477997,0.355146,1.983929,0.852586
2.470860,44.091274,1.348533,0.197791,1.493387,1.342350,-2.289050,32.305064,3.107560,0.200947,2.909677,0.768075
2.769917,41.621881,0.965370,0.147654,2.482938,1.191708,-2.129484,30.708518,2.821997,-0.007839,3.712642,0.694416
3.166153,39.460375,0.726804,0.014893,3.335781,1.087834,-1.884810,29.614633,2.740494,-0.155525,4.163405,0.600512
3.320466,37.538683,0.739852,-0.122444,3.809728,0.932856,-1.715183,28.822390,2.898876,-0.142796,4.111258,0.482121
2.985337,35.725498,1.044815,-0.195709,3.762864,0.683684,-1.735331,28.037189,3.217947,0.030434,3.551460,0.350159
2.160406,34.018047,1.579505,-0.207125,3.189290,0.337029,-1.982408,27.009517,3.510228,0.260432,2.642952,0.216868
1.090192,32.553923,2.195920,-0.251832,2.238926,-0.079249,-2.388529,25.639474,3.576966,0.414606,1.656974,0.094416
0.124976,31.500726,2.726969,-0.438663,1.174949,-0.493558,-2.820958,24.042720,3.322236,0.370444,0.879605,-0.001806
-0.458510,30.962590,3.052060,-0.802493,0.260835,-0.820765,-3.166016,22.512686,2.794063,0.058608,0.507657,-0.057485
