-10.839697,67.706308,4.654921,1.253317,2.206342,3.092495,-3.367986,51.421633,4.220566,-0.843968,2.815530
-10.484324,67.329548,4.998585,0.840794,2.024227,2.583258,-3.492322,50.967103,3.780267,-1.083927,2.279350
-10.021497,64.746191,4.994612,0.388766,1.768002,1.901889,-3.743651,47.965891,3.194226,-1.270215,1.783679
-9.336869,59.525252,4.566115,-0.149599,1.488896,1.196738,-3.976098,41.960056,2.494395,-1.433814,1.420733
-8.319205,51.817928,3.744287,-0.809048,1.227127,0.596281,-3.993290,33.141377,1.634894,-1.633273,1.214712
-6.865902,42.517654,2.694061,-1.587646,1.000642,0.169023,-3.594610,22.544264,0.595319,-1.937534,1.111212
-4.933814,32.910925,1.644709,-2.449261,0.812389,-0.073548,-2.662591,11.733385,-0.572939,-2.396728,1.045959
-2.582858,24.184327,0.795880,-3.330394,0.643562,-0.159047,-1.246998,2.189550,-1.843063,-3.011695,0.954106
0.033280,17.154597,0.254297,-4.142837,0.461480,-0.154408,0.470968,-5.102387,-3.174641,-3.734090,0.764553
2.689860,12.068000,0.017727,-4.824515,0.262331,-0.126664,2.248975,-9.756645,-4.399933,-4.503005,0.460014
5.079737,8.599706,-0.017616,-5.364480,0.087318,-0.101784,3.803513,-11.889898,-5.229739,-5.243699,0.116707
6.819415,6.123116,-0.015896,-5.760188,-0.029755,-0.081120,4.794747,-12.035056,-5.428766,-5.858769,-0.180827
7.535684,3.917427,-0.189665,-5.991778,-0.090320,-0.066448,4.930543,-11.062356,-4.949481,-6.252903,-0.365683
7.059216,1.298006,-0.757066,-6.068077,-0.111839,-0.057857,4.132302,-9.989158,-3.994134,-6.388491,-0.377038
5.538085,-2.060560,-1.812295,-6.035829,-0.109311,-0.055549,2.618400,-9.633030,-2.928407,-6.310000,-0.193704
3.360275,-5.913517,-3.203518,-5.970161,-0.095302,-0.058950,0.812103,-10.211865,-2.072513,-6.156040,0.154134
