1.957417,-12.595560,0.903861,-0.256358,-0.443707,0.076395,1.222301,-11.187438,2.403746,0.522730,0.120130
0.931140,-12.710361,0.554413,-0.740008,-0.720490,-0.071977,0.879907,-10.978873,2.449737,0.018494,-0.212803
-1.224286,-12.356017,0.655850,-1.745583,-1.178180,-0.500977,-0.255269,-10.349719,2.648176,-0.985803,-0.533035
-2.039297,-12.062784,1.069209,-2.186383,-1.260557,-0.714559,-1.023839,-10.196440,2.805275,-1.420807,-0.483122
-2.583991,-11.720094,1.543072,-2.570500,-1.209463,-0.877466,-1.850562,-10.173924,2.942346,-1.797168,-0.298330
-2.885463,-11.290113,1.930576,-2.901710,-1.033439,-0.960364,-2.641819,-10.187542,3.006236,-2.116505,-0.014892
-3.010326,-10.672796,2.129812,-3.174574,-0.757255,-0.943310,-3.300830,-10.084977,2.972101,-2.379147,0.316928
-3.020082,-9.758318,2.122324,-3.372359,-0.418115,-0.823192,-3.741840,-9.714127,2.831278,-2.583075,0.642987
-2.941136,-8.498239,1.987205,-3.476353,-0.059869,-0.631434,-3.901900,-8.966346,2.592851,-2.717885,0.915141
-2.745742,-6.897467,1.869560,-3.462336,0.289612,-0.420458,-3.749920,-7.786989,2.303751,-2.758195,1.114712
-2.370251,-5.016153,1.896477,-3.317331,0.623600,-0.237629,-3.301729,-6.201007,2.026201,-2.690945,1.248228
-1.758889,-2.987628,2.116643,-3.064860,0.934122,-0.107101,-2.632466,-4.336169,1.797939,-2.538270,1.322414
-0.916618,-0.965622,2.473892,-2.778425,1.197267,-0.031221,-1.874816,-2.402110,1.628586,-2.355633,1.336027
0.062379,0.950187,2.845782,-2.565681,1.376557,0.000311,-1.185137,-0.633529,1.504874,-2.219793,1.286322
1.010239,2.719176,3.116987,-2.537338,1.432953,-0.002879,-0.693715,0.777266,1.401900,-2.219105,1.163090
1.757684,4.391276,3.244536,-2.756455,1.345771,-0.029294,-0.464469,1.762319,1.320595,-2.419875,0.961386
2.201967,6.140252,3.255690,-3.215690,1.129387,-0.061026,-0.484995,2.429024,1.301515,-2.847724,0.699920
2.347825,8.180310,3.214546,-3.846582,0.826466,-0.078923,-0.672224,3.054252,1.377479,-3.484616,0.417600
2.313623,10.625296,3.186812,-4.539451,0.498278,-0.075523,-0.900567,3.997191,1.545964,-4.256283,0.160935
2.295280,13.447668,3.226682,-5.153547,0.217226,-0.055218,-1.044751,5.566696,1.782284,-5.019162,-0.014683
