-0.534193,1.612362,-0.065017,-0.241682,0.654705,0.199230,-0.637095,0.219380,0.022934,0.029533,0.370604,0.565211
-0.300849,1.629843,-0.071668,-0.265304,0.588820,0.204860,-0.580466,0.296488,0.047042,0.035935,0.299244,0.502755
-0.080112,1.631617,-0.071912,-0.273219,0.506890,0.203549,-0.588295,0.420091,0.106051,0.066772,0.235507,0.436566
0.117854,1.608774,-0.068668,-0.274210,0.419909,0.191837,-0.668473,0.568489,0.201359,0.107104,0.192901,0.373048
0.268539,1.562072,-0.064773,-0.280003,0.344362,0.168504,-0.816974,0.717260,0.327588,0.140582,0.179605,0.315824
0.350392,1.502074,-0.062518,-0.300876,0.295534,0.134101,-1.013214,0.840624,0.472899,0.154184,0.194577,0.267967
0.355211,1.444262,-0.061981,-0.340554,0.280554,0.091187,-1.220078,0.917899,0.619725,0.140800,0.228080,0.229949
0.292822,1.404432,-0.062036,-0.393729,0.297891,0.044758,-1.391412,0.939263,0.748100,0.103499,0.265114,0.198319
0.191531,1.401513,-0.062210,-0.447456,0.339360,0.001782,-1.485666,0.908274,0.839950,0.053837,0.290041,0.168222
0.089471,1.456532,-0.062507,-0.485350,0.390984,-0.030128,-1.480839,0.840401,0.881478,0.005523,0.290581,0.135819
0.020372,1.580205,-0.062609,-0.497191,0.436545,-0.044179,-1.379546,0.756388,0.865690,-0.029785,0.261365,0.098817
0.003341,1.768770,-0.062518,-0.485319,0.463562,-0.036118,-1.210606,0.671886,0.795743,-0.044907,0.207535,0.059269
0.030193,2.008574,-0.062478,-0.462071,0.466681,-0.004091,-1.022920,0.594711,0.684124,-0.042507,0.143752,0.022193
0.062202,2.270867,-0.062499,-0.444239,0.449032,0.049769,-0.870412,0.530649,0.548347,-0.033232,0.087460,-0.007923
0.056092,2.506694,-0.062502,-0.448244,0.421692,0.115558,-0.791695,0.486595,0.407629,-0.026368,0.051631,-0.025801
-0.004780,2.670580,-0.062500,-0.481940,0.400072,0.176616,-0.797859,0.467109,0.278131,-0.026251,0.040491,-0.021839
-0.102109,2.747312,-0.062499,-0.540729,0.400936,0.218681,-0.865204,0.474468,0.168297,-0.037718,0.049964,0.011955
-0.184165,2.760090,-0.062500,-0.608452,0.438319,0.233795,-0.952317,0.513100,0.079436,-0.063269,0.072583,0.076429
-0.175176,2.762505,-0.062500,-0.660127,0.515574,0.218538,-1.027975,0.588773,0.010381,-0.096849,0.101499,0.166905
-0.007857,2.820238,-0.062500,-0.667771,0.621257,0.175138,-1.085374,0.696296,-0.040999,-0.124100,0.130952,0.277237
0.352074,2.972388,-0.062500,-0.615162,0.733073,0.113786,-1.122387,0.809020,-0.075464,-0.130007,0.157728,0.400089
0.908102,3.203507,-0.062500,-0.506650,0.825581,0.050896,-1.122099,0.877481,-0.090544,-0.104548,0.183992,0.529528
