-3.470529,2.376126,1.238968,-1.872788,-0.469151,-2.217227,0.562659,2.725270,2.773337,-3.652787,-0.200898
-3.575255,2.877688,1.246530,-1.878691,-0.343466,-2.106235,0.785449,3.223637,2.849876,-3.700914,-0.201921
-3.621987,3.419666,1.223395,-1.917496,-0.228495,-1.952668,0.823015,3.708168,2.893187,-3.782841,-0.197894
-3.624893,4.019341,1.165305,-1.981345,-0.131928,-1.735440,0.701142,4.209253,2.902434,-3.871297,-0.193546
-3.609769,4.698552,1.064547,-2.052366,-0.056272,-1.464654,0.465510,4.770742,2.877324,-3.935263,-0.196565
-3.606464,5.463832,0.924609,-2.107542,-0.006445,-1.198370,0.167453,5.432636,2.817615,-3.948755,-0.211556
-3.622235,6.279430,0.761500,-2.124071,0.008263,-1.019290,-0.139840,6.193080,2.727956,-3.898000,-0.237054
-3.625969,7.075850,0.576495,-2.087037,-0.020720,-0.994401,-0.407621,6.998945,2.616593,-3.783859,-0.263081
-3.575989,7.790284,0.364729,-1.995048,-0.090557,-1.122644,-0.603061,7.775970,2.491897,-3.618485,-0.277974
-3.462332,8.392939,0.159400,-1.861657,-0.180168,-1.332643,-0.719659,8.464081,2.363308,-3.424540,-0.271277
-3.332132,8.904794,0.026234,-1.714329,-0.259280,-1.542742,-0.778293,9.064033,2.241176,-3.241148,-0.234607
-3.277546,9.401641,0.008655,-1.588369,-0.303461,-1.703131,-0.810522,9.660154,2.129145,-3.114825,-0.160319
-3.391959,9.993003,0.094677,-1.511294,-0.299834,-1.779202,-0.842771,10.366748,2.022848,-3.079852,-0.049583
-3.722090,10.814510,0.204523,-1.490836,-0.250516,-1.762293,-0.895036,11.299525,1.910907,-3.146335,0.081026
-4.257169,12.032035,0.206233,-1.517820,-0.181933,-1.697166,-0.992572,12.595546,1.774120,-3.301934,0.195791
-4.929987,13.772340,-0.006352,-1.575028,-0.130605,-1.640660,-1.164066,14.374014,1.596140,-3.516007,0.255178
-5.607511,16.039800,-0.462501,-1.640132,-0.119623,-1.615791,-1.409544,16.652611,1.381246,-3.744346,0.228631
-6.100457,18.720075,-1.144257,-1.692730,-0.159134,-1.627972,-1.671928,19.350035,1.145347,-3.936392,0.103306
-6.245524,21.635779,-1.966293,-1.725844,-0.253031,-1.671625,-1.872130,22.310581,0.904990,-4.055883,-0.115431
-5.994063,24.594403,-2.725797,-1.747417,-0.391032,-1.731105,-1.978170,25.332398,0.682273,-4.098283,-0.399701
