-0.090485,28.215546,-0.108350,-1.247649,1.568059,0.266186,3.393208,19.155622,2.228793,-2.829147,1.369231
0.023976,26.633142,-0.388415,-1.063073,1.460581,0.447152,2.677959,18.880137,2.299765,-2.712814,1.686528
0.132621,24.666825,-0.768582,-0.968809,1.312754,0.336163,2.074468,18.188695,2.298719,-2.652621,1.951469
0.191749,22.482352,-1.181045,-0.863954,1.149476,0.111143,1.702292,16.987225,2.203733,-2.524906,2.082433
0.098655,20.205724,-1.501000,-0.664388,0.974682,-0.068336,1.561645,15.237534,1.988513,-2.248851,2.014857
-0.251152,17.940594,-1.617893,-0.341385,0.793725,-0.133322,1.572217,13.018872,1.647875,-1.827449,1.746378
-0.914745,15.775426,-1.493422,0.074629,0.623463,-0.107335,1.606300,10.526809,1.209840,-1.338256,1.336487
-1.879002,13.747610,-1.162684,0.520693,0.486546,-0.051578,1.513217,7.998176,0.727860,-0.880130,0.874853
-3.069952,11.826336,-0.738679,0.918832,0.396495,-0.012694,1.152762,5.633726,0.256083,-0.535633,0.452622
-4.347980,9.932514,-0.351166,1.199279,0.349260,0.004196,0.458691,3.565256,-0.170703,-0.343377,0.143465
-5.503343,7.989890,-0.076844,1.331431,0.341202,0.014052,-0.505452,1.846445,-0.530959,-0.292646,-0.007490
-6.301895,5.974359,0.052319,1.332029,0.379194,0.021236,-1.565064,0.447352,-0.799341,-0.337247,0.003442
-6.579313,3.932441,0.006341,1.245831,0.463218,0.016523,-2.524202,-0.713199,-0.952575,-0.420339,0.139341
-6.284693,1.939801,-0.197026,1.125778,0.578732,-0.001364,-3.229705,-1.742742,-0.990225,-0.495920,0.338603
-5.492243,0.084893,-0.483076,1.014260,0.700557,-0.024065,-3.608033,-2.728331,-0.941075,-0.547069,0.537169
-4.384742,-1.518067,-0.753960,0.923308,0.796219,-0.044545,-3.678867,-3.644017,-0.838004,-0.587945,0.683365
-3.191840,-2.731548,-0.917178,0.835833,0.835496,-0.060017,-3.522176,-4.330244,-0.702865,-0.646877,0.753746
-2.099589,-3.426440,-0.911179,0.726912,0.807880,-0.069122,-3.226948,-4.600027,-0.558429,-0.740139,0.753838
-1.222632,-3.528831,-0.722637,0.571708,0.724096,-0.071623,-2.885365,-4.291718,-0.428723,-0.874446,0.704525
-0.607702,-3.100384,-0.334862,0.345985,0.614510,-0.069151,-2.576198,-3.275634,-0.313693,-1.064894,0.639448
-0.237494,-2.291270,0.266523,0.046037,0.526501,-0.064920,-2.300886,-1.507935,-0.183921,-1.324407,0.605145
-0.033586,-1.173093,1.021782,-0.301102,0.514239,-0.061743,-1.957448,0.957278,0.002079,-1.640892,0.633634
0.107924,0.263172,1.787874,-0.646821,0.612338,-0.061153,-1.408261,3.912474,0.260725,-1.975970,0.722631
0.278771,1.858351,2.426240,-0.933958,0.818053,-0.062429,-0.581601,6.803779,0.533270,-2.277627,0.839430
0.507629,3.245024,2.847939,-1.113825,1.079449,-0.061335,0.461662,8.814286,0.678254,-2.489132,0.929823
0.728629,4.003978,3.034287,-1.170311,1.312811,-0.058743,1.506057,9.300830,0.556941,-2.568401,0.938823
0.802855,3.748673,3.033735,-1.115549,1.432993,-0.063266,2.240862,8.071496,0.109761,-2.492150,0.851022
0.598254,2.240171,2.904068,-0.969172,1.397687,-0.078187,2.384164,5.239598,-0.651271,-2.244839,0.706653
0.034614,-0.450926,2.685848,-0.756838,1.235406,-0.086853,1.763844,1.048635,-1.648440,-1.845512,0.577652
-0.898767,-4.169673,2.461284,-0.519610,1.032368,-0.064505,0.347145,-4.105314,-2.700544,-1.382530,0.541140
-2.101141,-8.838445,2.323104,-0.298299,0.880566,-0.002237,-1.652292,-9.598250,-3.548962,-0.971175,0.652259
-3.335737,-14.225590,2.290900,-0.124370,0.849956,0.074721,-3.751253,-14.609949,-3.953245,-0.699543,0.901999
-4.313298,-19.970238,2.323982,-0.021276,0.960295,0.112673,-5.392808,-18.430952,-3.799769,-0.613806,1.201243
-4.817670,-25.877286,2.391340,-0.004551,1.161995,0.052958,-6.196704,-20.929064,-3.177417,-0.715592,1.424217
-4.801962,-31.708987,2.469999,-0.085016,1.349974,-0.143135,-6.072551,-22.431489,-2.341633,-0.968395,1.465788
-4.392169,-36.980007,2.541792,-0.276514,1.422593,-0.490002,-5.219775,-23.204647,-1.561724,-1.331024,1.280012
-3.801844,-41.099270,2.590209,-0.577123,1.313919,-0.962853,-4.008535,-23.249994,-1.005684,-1.756438,0.892481
-3.206084,-43.273857,2.564247,-0.949885,1.024137,-1.471593,-2.797715,-22.709114,-0.766856,-2.172146,0.390870
