-9.987066,43.765635,1.521796,0.684257,0.935974,2.961510,-1.294336,36.256202,4.089225,1.725516,0.496641
-10.170484,43.529885,1.571427,0.683633,0.882446,2.520144,-1.393354,35.992695,3.959358,1.539548,0.489596
-10.440038,43.359961,1.569379,0.613621,0.928225,2.110807,-1.393201,35.686662,3.722878,1.476344,0.502261
-10.710092,43.035996,1.478006,0.588394,1.076466,1.715669,-1.144410,35.096025,3.352453,1.670883,0.568517
-10.818542,42.292889,1.279460,0.727583,1.317563,1.307704,-0.455062,33.996251,2.849743,2.220606,0.716906
-10.565168,40.794929,0.987073,1.083708,1.625469,0.892732,0.804447,32.156042,2.244574,3.132041,0.934516
-9.773746,38.251316,0.652102,1.621782,1.952138,0.513888,2.583479,29.415335,1.595185,4.297761,1.164019
-8.367242,34.580639,0.336327,2.248500,2.217516,0.221521,4.636807,25.791294,0.977437,5.516175,1.339452
-6.389833,29.889525,0.084755,2.840174,2.320500,0.034670,6.608592,21.427146,0.460754,6.525850,1.403676
-4.029806,24.430328,-0.075159,3.271149,2.189443,-0.076949,8.121803,16.577255,0.093033,7.092647,1.320604
-1.606369,18.655846,-0.141508,3.457420,1.832556,-0.157563,8.894024,11.671407,-0.117019,7.115042,1.095776
0.523288,13.212292,-0.144097,3.380174,1.328203,-0.233179,8.824270,7.239325,-0.197914,6.654215,0.776380
2.088948,8.713597,-0.120385,3.087370,0.778810,-0.294150,7.988763,3.721414,-0.195271,5.886647,0.428169
2.961815,5.492714,-0.092276,2.678810,0.279164,-0.294874,6.583104,1.400900,-0.153621,5.039366,0.124073
3.168673,3.627594,-0.075562,2.270004,-0.092374,-0.176031,4.886101,0.370024,-0.114765,4.315394,-0.076433
2.878727,2.900246,-0.075561,1.952443,-0.287244,0.102743,3.174002,0.356001,-0.101738,3.838053,-0.159250
2.351521,2.739854,-0.077231,1.786979,-0.303233,0.550803,1.648311,0.813162,-0.110102,3.649302,-0.160940
1.843711,2.529690,-0.065324,1.806984,-0.181912,1.125368,0.410261,1.209656,-0.110212,3.722926,-0.131706
1.555402,1.819219,-0.036780,2.018830,0.017977,1.712217,-0.529924,1.107729,-0.058168,3.963437,-0.104636
1.590181,0.198135,0.016506,2.400748,0.262103,2.147370,-1.248620,0.086759,0.082338,4.245441,-0.072374
1.931546,-2.408558,0.092548,2.899632,0.558360,2.291879,-1.858990,-2.055378,0.306400,4.469590,0.008195
2.462217,-5.587658,0.166114,3.432538,0.927755,2.096643,-2.471021,-5.403457,0.563730,4.579062,0.181715
3.031832,-9.055193,0.234072,3.904745,1.358884,1.627492,-3.158127,-10.046762,0.771907,4.558367,0.462005
