-0.573904,15.612747,5.027951,0.358029,2.493839,4.502614,8.664239,6.649733,-1.023630,1.044948
0.566879,11.284163,5.547859,0.169423,2.401379,4.072096,4.552415,6.386981,-1.211969,0.392669
1.689200,6.017771,5.588140,-0.179856,2.092456,3.647223,0.192987,5.752513,-1.363705,-0.253415
2.958337,-0.271800,5.050720,-0.789566,1.638119,3.634052,-4.345925,4.696902,-1.769000,-0.746230
4.409798,-7.196774,3.965291,-1.703995,1.139727,4.179854,-8.794636,3.322802,-2.804654,-1.050918
5.899593,-13.973302,2.501496,-2.980215,0.687389,5.157283,-12.749133,1.842853,-4.806833,-1.235378
7.143066,-19.455614,0.934638,-4.641578,0.327447,6.240230,-15.628137,0.506294,-7.876544,-1.406255
7.888179,-22.418255,-0.421760,-6.544719,0.063748,7.016733,-16.814900,-0.472017,-11.763322,-1.646974
8.042570,-22.111672,-1.336375,-8.411351,-0.100772,7.161043,-16.002865,-1.004468,-15.885051,-1.950211
7.657037,-18.471948,-1.725301,-9.943839,-0.176221,6.569672,-13.175286,-1.132229,-19.393404,-2.209736
6.924592,-12.142976,-1.638135,-10.915129,-0.203075,5.471907,-8.543332,-0.946847,-21.463311,-2.301025
6.165272,-4.458827,-1.207452,-11.252553,-0.228293,4.347646,-2.748869,-0.557124,-21.699173,-2.147873
5.675061,2.924836,-0.611694,-11.063207,-0.266776,3.658888,3.183116,-0.088113,-20.304350,-1.755323
5.554677,8.734090,-0.012414,-10.544038,-0.339374,3.603701,8.389648,0.382268,-17.965971,-1.270625
5.733124,12.400697,0.480427,-10.009392,-0.498827,4.130758,12.440284,0.838637,-15.706479,-0.965361
5.985597,14.270251,0.827955,-9.866759,-0.789499,4.938672,15.515050,1.281915,-14.484091,-1.082145
5.975460,15.575970,1.079799,-10.402934,-1.207908,5.507736,18.500033,1.721440,-14.735455,-1.695817
5.438934,17.877984,1.357346,-11.537383,-1.697491,5.302092,22.542545,2.165065,-16.223700,-2.668753
4.310465,22.221263,1.742856,-12.806539,-2.134858,4.031472,28.260326,2.579666,-18.153599,-3.671291
2.655006,28.790713,2.210363,-13.499924,-2.342036,1.715346,35.470665,2.892676,-19.343623,-4.272072
0.677189,36.579738,2.682468,-12.988393,-2.181658,-1.270169,43.109129,3.038303,-18.756607,-4.118890
-1.276737,43.611188,3.081191,-11.035042,-1.645052,-4.247213,49.470694,2.995269,-16.033874,-3.118736
-2.846465,47.927140,3.311357,-7.852667,-0.862903,-6.501877,52.846752,2.809309,-11.560567,-1.492854
-3.793216,48.482734,3.292593,-3.931181,-0.056267,-7.601101,52.242005,2.560846,-6.181306,0.321845
-4.005343,44.963273,3.015968,0.074486,0.552136,-7.428952,47.584014,2.308055,-0.942150,1.859659
-3.547530,37.965470,2.538543,3.573153,0.860020,-6.192173,39.797581,2.066696,3.342960,2.812719
-2.636157,28.993647,1.987166,6.253799,0.926924,-4.368110,30.206997,1.818933,6.374105,3.122483
-1.468631,19.523173,1.561379,8.104069,0.905767,-2.459546,19.688751,1.505962,8.260648,2.940711
-0.192263,10.172985,1.418411,9.326782,0.942746,-0.804230,8.446337,1.067495,9.321649,2.505027
0.949623,1.268848,1.554731,10.271235,1.150347,0.355001,-3.362088,0.484947,10.007301,2.050949
1.711353,-7.138858,1.876281,11.173998,1.597989,0.934317,-15.562357,-0.241513,10.631772,1.770358
2.051827,-15.124565,2.268570,12.000019,2.272232,1.109334,-27.953386,-1.108771,11.201961,1.737808
2.148057,-22.389769,2.583478,12.557585,3.043215,1.200384,-40.415007,-2.099254,11.536136,1.876762
2.233974,-28.399122,2.692715,12.671831,3.721780,1.475630,-52.886283,-3.211051,11.444548,2.054318
2.477319,-33.394502,2.571082,12.249489,4.151246,2.146657,-65.153518,-4.439861,10.815518,2.166475
2.904150,-37.674681,2.254296,11.385452,4.261781,3.339473,-76.293194,-5.689255,9.735727,2.136804
3.433719,-40.969628,1.812683,10.316731,4.093398,5.037476,-85.367593,-6.805509,8.452172,1.936355
3.977615,-43.165257,1.368061,9.215748,3.759137,7.115720,-91.932011,-7.669179,7.168249,1.607807
4.423326,-44.681865,1.026245,8.133625,3.334124,9.322579,-95.554102,-8.168595,5.963187,1.217204
4.458157,-45.284200,0.789823,7.094056,2.829848,11.157918,-95.029635,-8.151542,4.861408,0.830449
3.675691,-44.429592,0.628135,6.045382,2.273778,12.055939,-89.216883,-7.525087,3.837803,0.541968
1.930680,-41.895893,0.530852,4.868460,1.715051,11.719849,-78.018290,-6.338284,2.830015,0.427150
-0.505243,-37.760987,0.474392,3.522152,1.188632,10.235035,-63.028227,-4.795535,1.813054,0.487847
-3.146962,-32.627219,0.433637,2.095710,0.736616,7.965035,-47.089455,-3.220523,0.813496,0.686551
-5.505418,-28.093861,0.423701,0.743189,0.412777,5.417890,-33.159647,-1.933198,-0.102003,0.945565
-7.229074,-25.403794,0.455111,-0.338587,0.244199,3.074213,-22.843670,-1.070296,-0.828925,1.110834
-8.155057,-24.476678,0.504649,-0.988043,0.255219,1.271462,-16.584862,-0.612975,-1.265917,1.045274
-8.278249,-24.509696,0.542319,-1.194278,0.455164,0.176296,-14.191281,-0.502812,-1.400820,0.730230
-7.715897,-24.739077,0.545745,-1.074685,0.751234,-0.244718,-14.881292,-0.651111,-1.316880,0.232261
-6.822837,-24.247203,0.490841,-0.769970,0.970204,-0.257477,-16.929800,-0.890652,-1.135270,-0.339777
-6.078579,-22.422343,0.377534,-0.436950,0.994248,-0.192648,-18.384279,-1.047422,-0.963077,-0.839478
-5.714580,-19.221792,0.235372,-0.230067,0.801247,-0.214681,-17.955855,-1.024185,-0.877603,-1.156595
-5.566073,-14.963386,0.094612,-0.215311,0.442805,-0.282528,-15.598109,-0.839112,-0.900303,-1.268085
-5.316657,-10.331864,-0.022524,-0.352811,0.029406,-0.274857,-12.077874,-0.593486,-1.006356,-1.194455
-4.699598,-6.277498,-0.094652,-0.556184,-0.322848,-0.106372,-8.292964,-0.389792,-1.135966,-0.986905
-3.608812,-3.263482,-0.115703,-0.726213,-0.549880,0.228283,-4.688655,-0.246757,-1.211101,-0.747103
-2.149426,-1.114387,-0.103241,-0.784085,-0.625359,0.682441,-1.528106,-0.138951,-1.159730,-0.557880
-0.573285,0.465027,-0.081920,-0.704804,-0.556855,1.199892,0.828621,-0.064814,-0.954792,-0.429219
0.852984,1.601037,-0.065625,-0.501186,-0.404826,1.733056,2.072059,-0.038698,-0.617342,-0.341487
1.875690,2.374806,-0.057804,-0.201267,-0.246278,2.234622,2.377351,-0.045565,-0.199514,-0.273016
2.320551,2.836464,-0.057745,0.127736,-0.119507,2.661598,2.264624,-0.055560,0.224444,-0.193640
2.220136,2.977039,-0.061127,0.380928,-0.026746,2.997629,2.202766,-0.055903,0.558889,-0.094146
1.801807,2.828916,-0.063324,0.475978,0.045658,3.255427,2.395351,-0.053917,0.721709,0.006035
1.320104,2.510128,-0.062954,0.393468,0.109965,3.451322,2.913848,-0.056545,0.678792,0.091690
0.963550,2.234885,-0.062537,0.170366,0.159978,3.589139,3.725483,-0.060915,0.458048,0.153179
0.816423,2.218274,-0.062500,-0.116289,0.174809,3.660978,4.680236,-0.059230,0.138769,0.170959
0.821385,2.519364,-0.061891,-0.372547,0.141564,3.638172,5.554544,-0.056210,-0.176410,0.138388
0.823350,3.067583,-0.063462,-0.524386,0.063710,3.488123,6.177597,-0.066616,-0.397692,0.075973
0.689457,3.810057,-0.064963,-0.533649,-0.037387,3.220178,6.521178,-0.089356,-0.473110,0.008603
0.371535,4.730173,-0.056397,-0.396776,-0.121891,2.861434,6.725040,-0.105234,-0.400263,-0.046665
-0.087292,5.775667,-0.050575,-0.156862,-0.136056,2.397841,7.000130,-0.102867,-0.234144,-0.074430
-0.546686,6.807523,-0.074834,0.090510,-0.039393,1.822413,7.494371,-0.086610,-0.080423,-0.062950
-0.796954,7.693562,-0.112972,0.231318,0.165258,1.260622,8.243393,-0.057185,-0.045860,-0.009546
-0.665990,8.423135,-0.104583,0.179649,0.418519,0.983908,9.207522,0.000892,-0.178321,0.072723
-0.105209,9.122357,-0.018748,-0.086891,0.638793,1.255121,10.330115,0.117370,-0.449675,0.154743
0.795398,10.068785,0.117188,-0.503745,0.764779,2.107907,11.615854,0.320153,-0.770171,0.202828
1.813576,11.718080,0.227146,-0.921070,0.776626,3.222128,13.207884,0.605477,-1.005858,0.195925
2.632002,14.620684,0.212251,-1.141648,0.694383,4.011655,15.396082,0.937821,-1.013811,0.140227
2.966321,19.264911,0.013317,-0.953150,0.580409,3.866895,18.555376,1.280293,-0.676211,0.078570
2.672921,25.969414,-0.362247,-0.161358,0.522976,2.331892,23.031695,1.587311,0.095212,0.071976
1.795227,34.684640,-0.910555,1.329045,0.612157,-0.747224,28.951465,1.786023,1.335075,0.163172
0.590199,44.826447,-1.619409,3.439277,0.885633,-5.031946,36.051130,1.808665,2.978542,0.357259
-0.483249,55.378259,-2.392837,5.909647,1.287253,-9.601757,43.679121,1.629451,4.867023,0.623460
-0.929264,65.216935,-3.136518,8.358450,1.682199,-13.204125,50.993247,1.273159,6.793570,0.902409
-0.403843,73.411819,-3.924127,10.397522,1.937354,-14.790543,57.237684,0.816843,8.529397,1.141582
1.199663,79.453923,-4.937877,11.749138,1.982351,-14.018481,61.946602,0.368354,9.853827,1.322486
3.738001,83.303375,-6.297721,12.296964,1.832605,-11.365974,64.970782,0.009350,10.608263,1.450203
6.802237,85.289860,-7.950487,12.120109,1.564023,-7.863776,66.464022,-0.217129,10.757416,1.543257
9.814645,85.991167,-9.630857,11.509996,1.274416,-4.651196,66.874731,-0.283637,10.438655,1.643344
12.178532,86.130431,-10.945332,10.900337,1.043508,-2.614236,66.845239,-0.190603,9.966805,1.787998
13.431979,86.328169,-11.589106,10.699593,0.917607,-2.153243,66.976451,0.017514,9.721411,1.963529
13.402911,86.872805,-11.426349,11.137266,0.887377,-3.083042,67.608398,0.276903,9.972805,2.111811
12.316029,87.624077,-10.438708,12.151728,0.888875,-4.688001,68.645637,0.518385,10.755441,2.166157
10.688477,88.114901,-8.767592,13.400405,0.843471,-6.027686,69.593587,0.687452,11.845709,2.079977
9.116339,87.788825,-6.783946,14.424554,0.711191,-6.371598,69.841500,0.760047,12.839375,1.866225
8.085666,86.207293,-4.906969,14.818974,0.496194,-5.498467,68.902492,0.733607,13.297279,1.581404
7.863458,83.054425,-3.366601,14.285041,0.235638,-3.649142,66.402140,0.596987,12.875283,1.253363
8.423838,78.253902,-2.157971,12.738571,-0.015129,-1.316856,62.219916,0.344951,11.448286,0.895185
9.468760,72.144848,-1.136187,10.397859,-0.193346,0.961147,56.691776,0.011241,9.189598,0.561826
10.561943,65.477788,-0.158780,7.710180,-0.245643,2.779330,50.562249,-0.312462,6.524787,0.331318
11.295109,59.149454,0.784886,5.166650,-0.147002,3.953466,44.703493,-0.506778,3.950159,0.244204
11.388990,53.877540,1.616836,3.145439,0.085297,4.489510,39.828323,-0.449322,1.838594,0.293731
10.726488,49.861621,2.303993,1.765663,0.399951,4.515654,36.152836,-0.039933,0.318463,0.414452
9.334896,46.759108,2.871484,0.891628,0.722191,4.111604,33.371490,0.770127,-0.719152,0.501601
7.323184,43.990411,3.316008,0.295336,0.963771,3.176814,31.004351,1.906307,-1.485963,0.476046
4.833024,41.022186,3.620346,-0.213496,1.040267,1.530464,28.682568,3.180958,-2.147396,0.300476
2.064840,37.373144,3.816028,-0.802188,0.905334,-0.880855,26.065931,4.339797,-2.790258,-0.060103
-0.691462,32.735189,3.941552,-1.572778,0.587888,-3.917638,22.882510,5.111362,-3.450685,-0.568092
-3.135078,27.135760,3.978969,-2.501302,0.195188,-7.252379,19.063475,5.285017,-4.110571,-1.075008
-4.980376,20.939534,3.849371,-3.455253,-0.136807,-10.348964,14.744302,4.824482,-4.710780,-1.402564
-5.967405,14.676287,3.452954,-4.265973,-0.323478,-12.569191,10.152725,3.835262,-5.194098,-1.445421
-5.974205,8.850443,2.745558,-4.792173,-0.360256,-13.409069,5.537020,2.521108,-5.539692,-1.200341
-5.127646,3.723388,1.790782,-5.000860,-0.291357,-12.664019,1.020258,1.151315,-5.769025,-0.773528
-3.768143,-0.668246,0.720533,-4.962530,-0.180212,-10.594085,-3.361674,-0.020128,-5.935828,-0.313485
-2.361106,-4.316730,-0.336375,-4.773350,-0.091865,-7.901538,-7.453464,-0.880362,-6.071430,0.070684
-1.320620,-7.131803,-1.299087,-4.505396,-0.060606,-5.301721,-10.899063,-1.408551,-6.149196,0.324050
-0.826665,-9.076254,-2.133662,-4.228408,-0.084715,-3.179153,-13.374401,-1.645926,-6.118038,0.408418
-0.786541,-10.238354,-2.841698,-4.012070,-0.139191,-1.617414,-14.754086,-1.729297,-5.981309,0.339783
-0.993473,-10.772430,-3.416530,-3.899738,-0.193842,-0.506127,-15.099761,-1.857467,-5.796736,0.191559
-1.226617,-10.824611,-3.816969,-3.880381,-0.235633,0.378384,-14.601791,-2.158279,-5.628745,0.042293
-1.310661,-10.532830,-3.987201,-3.897077,-0.296414,1.193617,-13.549246,-2.694813,-5.501446,-0.063013
-1.196790,-10.025606,-3.894349,-3.885895,-0.419661,1.925021,-12.251134,-3.435407,-5.394274,-0.109857
-0.962625,-9.439669,-3.551317,-3.817452,-0.594888,2.473790,-11.002332,-4.220385,-5.263781,-0.109352
-0.729152,-8.883973,-3.030472,-3.699679,-0.750584,2.686921,-10.027091,-4.833245,-5.091968,-0.068103
-0.634607,-8.370693,-2.432533,-3.564249,-0.810855,2.362675,-9.384370,-5.132068,-4.895561,0.016921
-0.754593,-7.796812,-1.871206,-3.451893,-0.727261,1.478401,-8.928609,-5.024937,-4.711413,0.139403
-1.035740,-7.041560,-1.463302,-3.397506,-0.500568,0.274457,-8.427741,-4.482837,-4.578315,0.267714
-1.352659,-6.045201,-1.279712,-3.425604,-0.189779,-0.931552,-7.689832,-3.596311,-4.548215,0.363211
-1.623564,-4.802503,-1.279202,-3.551325,0.116047,-1.882354,-6.599560,-2.568522,-4.673678,0.398625
-1.842006,-3.345920,-1.333328,-3.761836,0.350567,-2.426590,-5.124252,-1.604415,-4.965736,0.368450
-2.051381,-1.754666,-1.314487,-4.010268,0.487763,-2.570884,-3.335177,-0.862948,-5.360510,0.287922
-2.292740,-0.132543,-1.160916,-4.241905,0.543307,-2.423628,-1.375342,-0.400474,-5.752895,0.181152
-2.545941,1.420816,-0.886646,-4.414900,0.571124,-2.088253,0.583648,-0.163572,-6.049438,0.069754
-2.732601,2.832728,-0.564349,-4.497080,0.628471,-1.656044,2.374939,-0.061796,-6.195131,-0.029422
-2.791095,4.087050,-0.268918,-4.472067,0.724786,-1.258810,3.894741,-0.044552,-6.176774,-0.108526
-2.699418,5.226178,-0.045757,-4.350805,0.823517,-1.013345,5.152983,-0.065953,-6.022541,-0.161407
-2.468161,6.304045,0.076356,-4.151601,0.874715,-0.979821,6.235206,-0.077009,-5.767113,-0.173974
-2.152055,7.343854,0.088188,-3.871255,0.839816,-1.185359,7.227331,-0.059875,-5.420927,-0.135695
-1.840667,8.332117,0.025297,-3.483602,0.721812,-1.619973,8.179595,-0.042065,-4.974771,-0.045511
-1.621847,9.220790,-0.055126,-2.956993,0.584393,-2.214553,9.098393,-0.051003,-4.413311,0.100735
-1.535932,9.949080,-0.115600,-2.287383,0.510360,-2.853936,9.941923,-0.094278,-3.736266,0.308548
-1.542151,10.489289,-0.144388,-1.544834,0.540309,-3.399504,10.668700,-0.148688,-3.024428,0.562116
-1.535645,10.866421,-0.139970,-0.884823,0.656113,-3.736814,11.288722,-0.163773,-2.466316,0.817178
-1.407957,11.157245,-0.102842,-0.507847,0.794589,-3.802171,11.863455,-0.092087,-2.295048,1.005437
-1.102181,11.494201,-0.020640,-0.608982,0.870068,-3.574150,12.508920,0.074359,-2.716529,1.050475
-0.630866,12.020622,0.131149,-1.337759,0.815222,-3.066477,13.399709,0.334295,-3.868329,0.903323
-0.070251,12.823599,0.360195,-2.735351,0.614803,-2.358588,14.690909,0.702798,-5.749287,0.571950
0.455770,13.918843,0.646315,-4.686820,0.301792,-1.608125,16.441109,1.197250,-8.177096,0.108037
0.799429,15.277323,0.965371,-6.931262,-0.056226,-1.023543,18.608773,1.822700,-10.822448,-0.409771
1.729077,7.429557,-0.051673,-0.021667,0.395217,-0.044253,2.943225,-0.048304,0.462231,-0.021494
1.801439,7.176898,-0.070175,-0.100428,0.345729,-0.225008,3.002235,-0.082663,0.550190,-0.013216
1.855024,6.794189,-0.103785,-0.202806,0.301297,-0.435058,2.912770,-0.114813,0.610594,-0.013390
1.852517,6.241146,-0.134588,-0.363145,0.270710,-0.652941,2.622101,-0.137706,0.628900,-0.024725
1.775519,5.610355,-0.134869,-0.621040,0.248711,-0.868547,2.098012,-0.136264,0.581213,-0.055153
1.650831,5.158325,-0.081023,-0.989810,0.216923,-1.074485,1.431509,-0.097743,0.446743,-0.111269
1.566484,5.295111,0.030961,-1.450194,0.152203,-1.244378,0.867725,-0.018376,0.223136,-0.186040
1.637161,6.508376,0.194285,-1.973741,0.045685,-1.260405,0.705653,0.107623,-0.081152,-0.256739
1.936927,9.157053,0.392685,-2.518115,-0.085445,-0.956956,1.192335,0.285890,-0.455804,-0.295745
2.469693,13.402670,0.581515,-3.002136,-0.209893,-0.252744,2.513432,0.497148,-0.872183,-0.280071
3.197413,19.234198,0.689189,-3.313668,-0.292718,0.828539,4.737111,0.707747,-1.263942,-0.192989
3.990170,26.356316,0.670055,-3.352919,-0.295016,2.193364,7.762316,0.898169,-1.545730,-0.035423
4.560126,34.006245,0.542840,-3.086559,-0.189206,3.591490,11.349552,1.055506,-1.652228,0.169550
4.534619,41.266531,0.378656,-2.582044,0.018441,4.665000,15.205012,1.145305,-1.578201,0.380337
3.675951,47.559412,0.245197,-1.970946,0.280213,5.137519,19.050804,1.124130,-1.376183,0.541998
2.102202,52.623861,0.172081,-1.374816,0.520328,4.921743,22.773178,0.963201,-1.104153,0.605155
0.393523,56.334288,0.116780,-0.847794,0.678635,4.129839,26.444063,0.690091,-0.762881,0.566876
-0.700959,59.048386,-0.014962,-0.365897,0.734073,3.074314,30.135297,0.412820,-0.299813,0.459346
-0.807203,61.614611,-0.283484,0.156925,0.689604,2.035598,33.763832,0.275027,0.348275,0.308605
-0.187139,64.965306,-0.647103,0.847587,0.552177,1.036120,37.183764,0.359854,1.248697,0.129994
0.522637,69.701928,-0.996807,1.863297,0.344166,-0.116265,40.290490,0.676455,2.488529,-0.045487
0.567946,75.800902,-1.189099,3.326720,0.109149,-1.717414,43.083587,1.180174,4.104932,-0.186656
-0.722955,82.216306,-1.097592,5.227474,-0.083891,-4.159967,45.762353,1.779537,5.994717,-0.261945
-3.650204,87.538373,-0.702043,7.385865,-0.162447,-7.699941,48.762417,2.334117,7.908300,-0.239917
-7.909861,91.072192,-0.155021,9.539027,-0.087071,-12.236160,52.588031,2.716015,9.548540,-0.109751
-12.610877,92.883590,0.296691,11.445688,0.133644,-17.338094,57.687165,2.858533,10.705030,0.115039
-16.429586,93.325753,0.394247,12.973814,0.491093,-22.354466,64.328756,2.805215,11.353315,0.442690
-18.245207,93.606272,-0.050705,14.116359,0.964284,-26.527748,72.308625,2.691836,11.620213,0.864091
-17.868791,95.463734,-1.007857,14.913110,1.486586,-29.277996,80.790266,2.656207,11.657105,1.306366
-16.068222,100.000628,-2.161960,15.365138,1.959407,-30.274452,88.576146,2.736799,11.569931,1.668131
-13.809968,107.019101,-3.102707,15.457088,2.311792,-29.267175,94.474118,2.905461,11.433787,1.895706
