-0.063617,35.350016,3.807527,0.001071,-0.193725,0.694592,-3.130986,30.875982,2.140351,0.730067,0.460182,0.149637
0.202251,35.943641,3.434351,0.019011,0.028894,0.891349,-3.329737,31.076620,1.580449,0.551757,0.595645,0.245271
0.329557,36.142647,3.224208,-0.122397,0.109886,1.147014,-3.450917,31.144236,1.299177,0.315597,0.722939,0.317223
0.238214,35.864789,3.229522,-0.359012,-0.009945,1.336623,-3.521335,30.804127,1.405266,0.108910,0.689704,0.328916
-0.069797,35.178292,3.422152,-0.613146,-0.305607,1.386588,-3.538925,29.924826,1.877879,0.003119,0.456495,0.260659
-0.528698,34.242894,3.685852,-0.813562,-0.641954,1.306030,-3.479630,28.559716,2.557255,0.038512,0.118447,0.122378
-1.001418,33.224467,3.866079,-0.907644,-0.852369,1.142892,-3.321764,26.907214,3.214524,0.216364,-0.168820,-0.040874
-1.283237,32.202060,3.826405,-0.872678,-0.835250,0.928641,-3.060143,25.207633,3.617813,0.494193,-0.277709,-0.172604
-1.247413,31.063807,3.490201,-0.742008,-0.617016,0.675055,-2.722157,23.575279,3.606918,0.782628,-0.173435,-0.241898
-0.887920,29.584203,2.878460,-0.610462,-0.315609,0.400603,-2.369725,21.996811,3.166159,0.970177,0.091718,-0.250020
-0.241550,27.635964,2.111597,-0.573502,-0.062448,0.129417,-2.088129,20.444107,2.421168,0.967379,0.413059,-0.223452
0.561152,25.256879,1.358493,-0.683537,0.053142,-0.107727,-1.987901,18.944471,1.579264,0.749026,0.675816,-0.193618
1.226811,22.600402,0.790555,-0.944831,-0.013614,-0.291375,-2.174887,17.556780,0.886408,0.361372,0.794409,-0.176573
1.468956,19.941249,0.543317,-1.324481,-0.241035,-0.430359,-2.654732,16.358075,0.554164,-0.096079,0.755777,-0.166960
1.134324,17.627482,0.653510,-1.754978,-0.542398,-0.540524,-3.296846,15.366527,0.655288,-0.516303,0.618930,-0.157612
0.226600,15.928297,1.042715,-2.155310,-0.801411,-0.613622,-3.902377,14.525746,1.098400,-0.818938,0.484335,-0.140773
-1.039232,14.947445,1.582632,-2.441056,-0.920740,-0.648328,-4.291221,13.762220,1.690959,-0.967627,0.434677,-0.121315
-2.329303,14.623335,2.137911,-2.549067,-0.854357,-0.667153,-4.365589,13.002265,2.217300,-0.976395,0.499563,-0.122118
-3.418016,14.725502,2.582641,-2.477865,-0.624723,-0.698917,-4.143967,12.138923,2.517367,-0.912807,0.677813,-0.166674
-4.113648,14.938028,2.859468,-2.301153,-0.288126,-0.758187,-3.716180,11.135164,2.549232,-0.860427,0.961627,-0.262495
-4.188931,15.015928,2.992732,-2.104059,0.102360,-0.839327,-3.176200,10.075215,2.373352,-0.873570,1.307713,-0.407505
-3.589755,14.820028,3.025672,-1.950319,0.497201,-0.890174,-2.622433,9.115679,2.107281,-0.950265,1.644597,-0.568722
-2.544967,14.285306,3.004434,-1.870972,0.837723,-0.850923,-2.156353,8.401414,1.899890,-1.039125,1.906426,-0.686369
-1.390250,13.461776,2.984450,-1.867184,1.064810,-0.706815,-1.806463,8.006663,1.881136,-1.063578,2.041165,-0.708728
-0.469421,12.498750,2.993156,-1.918846,1.119755,-0.485749,-1.504929,7.853673,2.094724,-0.973688,2.007853,-0.623217
-0.026502,11.516315,3.024824,-2.006141,0.958412,-0.229627,-1.154930,7.760025,2.494844,-0.776631,1.797439,-0.453129
-0.048588,10.543396,3.081285,-2.104825,0.584734,0.002290,-0.687292,7.550916,2.981005,-0.530446,1.434060,-0.257541
