-2.785258,-2.745834,-2.688505,-0.190239,-0.661951,-0.811336,-2.534447,-1.979172,-0.649121,-0.825311
-2.852182,-2.598394,-2.428028,-0.595523,-0.726431,-0.920785,-2.342144,-1.828746,-1.195526,-1.019050
-2.935537,-1.834234,-2.045943,-1.157117,-0.732458,-1.170160,-1.510324,-1.576842,-1.924039,-1.106387
-3.023397,-0.063650,-1.575015,-1.832483,-0.672235,-1.502029,0.341874,-1.222175,-2.771096,-1.050436
-3.134794,3.184364,-1.077339,-2.503619,-0.556967,-1.863136,3.675760,-0.781727,-3.583466,-0.866400
-3.321037,8.230723,-0.622574,-3.015066,-0.414546,-2.224990,8.809268,-0.283503,-4.165273,-0.617565
-3.658302,15.088330,-0.270609,-3.249771,-0.287774,-2.611402,15.751375,0.240872,-4.377716,-0.392849
-4.245816,23.569213,-0.049732,-3.171669,-0.222491,-3.121476,24.297003,0.760046,-4.184751,-0.272137
-5.143074,33.222599,0.051332,-2.836959,-0.237187,-3.859350,33.973027,1.241990,-3.665504,-0.290797
-6.300370,43.214722,0.065299,-2.363347,-0.310610,-4.841856,43.927780,1.655169,-2.981020,-0.427522
-7.574615,52.509859,0.027339,-1.862520,-0.401987,-5.978188,53.123301,1.981586,-2.285312,-0.620332
-8.786614,60.183718,-0.024792,-1.395841,-0.470788,-7.108418,60.660027,2.227373,-1.655529,-0.789696
-9.768261,65.581244,-0.061837,-0.980706,-0.488125,-8.059559,65.932157,2.417714,-1.107518,-0.868098
-10.450925,68.512155,-0.075634,-0.590300,-0.448575,-8.739917,68.793502,2.586537,-0.601929,-0.826842
-10.913162,69.284091,-0.074294,-0.150887,-0.364769,-9.169031,69.574086,2.767419,-0.030607,-0.681386
-11.321815,68.385916,-0.069236,0.426717,-0.253607,-9.425228,68.760948,2.984629,0.747777,-0.474802
-11.856829,66.226878,-0.068705,1.187274,-0.134457,-9.611784,66.738443,3.249483,1.808900,-0.259840
-12.658816,63.197997,-0.070729,2.088523,-0.027361,-9.851015,63.853674,3.552590,3.101494,-0.077245
-13.732695,59.586114,-0.066694,2.995397,0.058756,-10.215816,60.345506,3.857485,4.439692,0.051774
-14.907268,55.500049,-0.052241,3.728042,0.131343,-10.681953,56.279638,4.109886,5.565329,0.122983
-15.914201,51.029047,-0.030265,4.135508,0.214198,-11.151668,51.716997,4.258212,6.252432,0.149218
-16.466051,46.342894,-0.003915,4.144337,0.340424,-11.483701,46.821552,4.260922,6.387572,0.153928
-16.307270,41.611818,0.021830,3.761445,0.530947,-11.526758,41.784254,4.088642,5.961578,0.144588
-15.329543,37.053061,0.039440,3.074680,0.778727,-11.200087,36.856774,3.734133,5.060779,0.115045
-13.626021,32.916945,0.042332,2.249532,1.060606,-10.513214,32.325734,3.215350,3.878770,0.064411
-11.418225,29.328653,0.029943,1.498996,1.345397,-9.515249,28.347439,2.575293,2.696855,0.003891
-8.994324,26.249435,0.007254,1.012679,1.591933,-8.294631,24.911272,1.884585,1.784947,-0.046216
-6.663198,23.603313,-0.019982,0.887950,1.759713,-6.996003,21.968190,1.220963,1.310303,-0.054118
-4.649243,21.258315,-0.047946,1.096635,1.822961,-5.763710,19.408473,0.647203,1.288980,-0.001030
-3.043861,19.022141,-0.067919,1.509035,1.775974,-4.692974,17.043128,0.215245,1.602408,0.105050
-1.854936,16.780690,-0.068082,1.956362,1.650560,-3.830785,14.742923,-0.041134,2.065052,0.249884
-1.031591,14.548670,-0.050436,2.295758,1.514208,-3.170298,12.498546,-0.138588,2.500613,0.422185
-0.467015,12.380638,-0.039289,2.431528,1.432201,-2.656118,10.344853,-0.148305,2.758015,0.594745
-0.058538,10.358182,-0.061126,2.324698,1.440153,-2.229498,8.354334,-0.153596,2.732552,0.746605
0.253831,8.592471,-0.128558,2.011005,1.545930,-1.853850,6.639057,-0.215519,2.416521,0.879949
0.511024,7.146420,-0.234973,1.595911,1.713339,-1.501616,5.258563,-0.346309,1.920595,0.992170
0.735936,5.972425,-0.339529,1.198914,1.859502,-1.158821,4.153133,-0.477790,1.411258,1.064020
0.929778,4.920355,-0.358189,0.896944,1.900353,-0.831908,3.162205,-0.471720,1.033468,1.085868
1.098817,3.753351,-0.183478,0.702387,1.796561,-0.524425,2.049549,-0.168361,0.861910,1.056574
1.251610,2.213851,0.293037,0.576346,1.561915,-0.227435,0.561078,0.576059,0.885704,0.975550
1.370857,0.183500,1.140619,0.461754,1.269185,0.059374,-1.412747,1.822013,1.021981,0.865673
1.421935,-2.224658,2.307531,0.316602,1.020787,0.309798,-3.741710,3.451801,1.158291,0.775288
1.375198,-4.717389,3.586100,0.116802,0.891140,0.473090,-6.115341,5.156019,1.184602,0.747862
1.217330,-6.923778,4.698919,-0.143234,0.901830,0.503611,-8.153027,6.542385,1.027377,0.820330
0.957636,-8.493495,5.402191,-0.433059,1.025624,0.388598,-9.502438,7.271039,0.689936,1.012081
0.627248,-9.222809,5.537519,-0.696072,1.172173,0.145396,-9.979200,7.167941,0.253608,1.273512
0.265412,-9.126573,5.082587,-0.891809,1.214467,-0.184161,-9.635518,6.297472,-0.181065,1.489110
-0.088444,-8.395321,4.165310,-1.014565,1.061368,-0.535273,-8.693931,4.920630,-0.539108,1.546576
-0.405435,-7.310596,2.994317,-1.082831,0.706353,-0.840517,-7.448495,3.372071,-0.780831,1.383309
-0.678358,-6.163199,1.813686,-1.125848,0.221611,-1.054721,-6.203385,1.979826,-0.911168,0.993343
-0.914014,-5.157815,0.878367,-1.166589,-0.266298,-1.169859,-5.162476,0.994319,-0.982681,0.441125
-1.122012,-4.379394,0.328627,-1.205998,-0.635514,-1.231606,-4.373378,0.477682,-1.054747,-0.150593
-1.315357,-3.830554,0.098122,-1.228124,-0.827261,-1.327896,-3.803885,0.276761,-1.158800,-0.652149
-1.483471,-3.475688,0.020325,-1.211682,-0.841595,-1.512264,-3.426554,0.148254,-1.290342,-0.954985
-1.565805,-3.303451,-0.051767,-1.131204,-0.699744,-1.749103,-3.223170,-0.092170,-1.409930,-0.977338
-1.476586,-3.364962,-0.230979,-0.969776,-0.445699,-1.938560,-3.203250,-0.493011,-1.456564,-0.714769
-1.141250,-3.746719,-0.573730,-0.732455,-0.154314,-1.950622,-3.419747,-0.971703,-1.386592,-0.275446
-0.521819,-4.511249,-1.066743,-0.432703,0.088806,-1.663489,-3.946129,-1.405569,-1.179219,0.170995
0.333886,-5.672525,-1.675359,-0.079417,0.223757,-1.053188,-4.853155,-1.724897,-0.826400,0.482324
1.264807,-7.148466,-2.322621,0.316774,0.238624,-0.241434,-6.192047,-1.905041,-0.346388,0.590604
2.055289,-8.762489,-2.837505,0.731044,0.176497,0.549590,-7.918252,-1.928481,0.190055,0.518452
2.519841,-10.326714,-3.058353,1.116036,0.116708,1.075984,-9.872388,-1.810669,0.678411,0.370539
2.565937,-11.697047,-2.960193,1.407868,0.132299,1.167010,-11.856763,-1.625034,1.016234,0.270330
2.255661,-12.747409,-2.605966,1.552433,0.267952,0.833426,-13.681368,-1.455893,1.140173,0.300206
1.819664,-13.437664,-2.081203,1.526286,0.548343,0.284510,-15.148214,-1.336831,1.043639,0.497192
1.565686,-13.841434,-1.491570,1.333568,0.957734,-0.156555,-16.087217,-1.232558,0.772017,0.833245
1.769778,-14.080021,-0.930486,0.998020,1.404652,-0.158628,-16.426975,-1.076750,0.389956,1.180385
2.585545,-14.252455,-0.460352,0.569511,1.746856,0.499587,-16.245939,-0.843940,-0.027577,1.366731
3.966264,-14.441832,-0.143166,0.117412,1.864325,1.813703,-15.746210,-0.580934,-0.404198,1.281370
5.666626,-14.683574,-0.005033,-0.293560,1.714572,3.554167,-15.156446,-0.351998,-0.687093,0.924247
7.364980,-14.961312,0.013073,-0.627072,1.355869,5.379234,-14.602475,-0.179470,-0.877124,0.399435
8.788279,-15.221008,-0.003000,-0.881145,0.929840,6.968278,-14.085686,-0.052129,-1.012727,-0.118756
9.788162,-15.368868,-0.016734,-1.074283,0.582023,8.128727,-13.565997,0.039625,-1.135068,-0.478621
10.374225,-15.277366,-0.025402,-1.222305,0.392883,8.833992,-13.077724,0.089126,-1.259450,-0.621861
10.686192,-14.917649,-0.039970,-1.334373,0.378410,9.164315,-12.781309,0.071344,-1.377474,-0.566522
10.897333,-14.418454,-0.072339,-1.420696,0.506451,9.247164,-12.887326,-0.026421,-1.467166,-0.369355
11.143276,-14.006391,-0.111009,-1.494284,0.697471,9.230225,-13.537947,-0.169235,-1.511595,-0.126515
11.474302,-13.872341,-0.121751,-1.558548,0.859879,9.232962,-14.768981,-0.296481,-1.497023,0.061779
11.841081,-14.068354,-0.065895,-1.601629,0.937960,9.302620,-16.468556,-0.366511,-1.411374,0.135485
12.138447,-14.554771,0.084194,-1.600665,0.928056,9.430279,-18.355308,-0.369866,-1.248586,0.087792
12.277408,-15.343457,0.289967,-1.534610,0.867228,9.574410,-20.081704,-0.351503,-1.022956,-0.047652
12.218517,-16.437391,0.423773,-1.393567,0.814067,9.690072,-21.358224,-0.415602,-0.765589,-0.208337
11.996687,-17.658258,0.332544,-1.185495,0.813329,9.768021,-21.966013,-0.647674,-0.514922,-0.336453
11.729196,-18.735320,-0.095701,-0.940101,0.876867,9.837272,-21.781873,-1.052109,-0.311389,-0.395229
11.577771,-19.554960,-0.910674,-0.709670,0.994630,9.919609,-20.908704,-1.598543,-0.200446,-0.365306
11.671241,-20.195052,-2.058623,-0.550076,1.151077,10.030035,-19.643436,-2.226081,-0.218945,-0.236237
12.055894,-20.863751,-3.370316,-0.495048,1.323513,10.194554,-18.355992,-2.804651,-0.374750,-0.014317
12.681274,-21.825619,-4.595438,-0.538595,1.487065,10.437208,-17.463060,-3.196165,-0.624648,0.277527
13.406613,-23.096062,-5.445274,-0.629423,1.617587,10.735663,-17.363749,-3.347271,-0.874375,0.591744
14.025841,-24.369169,-5.700327,-0.685145,1.682121,10.996689,-18.276855,-3.302995,-1.013011,0.855165
14.316711,-25.352424,-5.355199,-0.626431,1.638586,11.053526,-20.244686,-3.206501,-0.954744,0.989922
14.114952,-25.830014,-4.601134,-0.394486,1.468286,10.735847,-23.070839,-3.227047,-0.651700,0.958897
13.390050,-25.446963,-3.674346,0.044183,1.196621,9.962652,-26.127845,-3.395874,-0.086775,0.789280
12.282229,-24.023415,-2.756648,0.668688,0.878012,8.801793,-28.413165,-3.554456,0.703989,0.554310
11.064853,-21.970381,-1.949517,1.381854,0.567823,7.440319,-29.108665,-3.517686,1.603436,0.324684
10.035978,-20.168165,-1.257265,2.033849,0.304303,6.123278,-27.970329,-3.190795,2.427493,0.139156
9.408663,-19.688837,-0.625033,2.463844,0.096612,5.075725,-25.332381,-2.574187,2.979736,0.002047
9.262290,-21.517131,0.010597,2.539443,-0.067592,4.445186,-21.914410,-1.770805,3.112987,-0.105099
9.511543,-25.778863,0.702963,2.213425,-0.207253,4.228686,-18.527294,-0.957003,2.787940,-0.213427
9.909032,-31.410706,1.445522,1.547809,-0.346343,4.252467,-15.716440,-0.289436,2.073362,-0.359022
10.128679,-36.821500,2.121563,0.686330,-0.502085,4.239113,-13.756687,0.125141,1.119176,-0.564680
9.893483,-40.508530,2.567786,-0.175420,-0.655536,3.939075,-12.709093,0.250918,0.134022,-0.805625
9.067058,-41.276243,2.683104,-0.820573,-0.755818,3.216843,-12.373085,0.167186,-0.641021,-1.003885
7.703565,-38.789906,2.480933,-1.095267,-0.760480,2.105002,-12.354260,0.038666,-1.020741,-1.075780
6.023754,-33.846890,2.068964,-0.973418,-0.661880,0.784614,-12.425529,-0.006444,-0.951588,-0.987180
