0.388697,3.003550,0.345125,0.109850,0.520504,-0.033783,-1.284454,-2.064934,0.010029,-0.364883,-0.223293,-0.225215
0.451218,2.490683,0.203630,0.154104,0.561905,-0.022171,-0.856007,-1.902445,0.007561,-0.339006,-0.185408,-0.181345
0.431270,1.457228,0.085668,0.223670,0.575913,-0.015639,-0.421355,-1.540308,-0.001066,-0.268524,-0.143440,-0.123756
0.319755,0.002691,-0.002659,0.293399,0.564673,-0.016506,-0.030954,-1.064007,-0.014121,-0.175160,-0.105026,-0.072587
0.135698,-1.637078,-0.066539,0.336345,0.530780,-0.024510,0.268386,-0.596913,-0.036204,-0.088279,-0.080123,-0.049052
-0.076204,-3.166150,-0.116400,0.332709,0.476951,-0.036626,0.450381,-0.253906,-0.073744,-0.034423,-0.076016,-0.066331
-0.256867,-4.286092,-0.163356,0.276946,0.409956,-0.048258,0.514762,-0.111375,-0.130983,-0.031229,-0.093932,-0.124972
-0.356375,-4.806880,-0.213601,0.180239,0.339682,-0.055963,0.486806,-0.172755,-0.205082,-0.078502,-0.128940,-0.210543
-0.354296,-4.727892,-0.265662,0.067062,0.276524,-0.058573,0.408846,-0.366947,-0.284539,-0.156014,-0.171296,-0.297697
-0.257455,-4.192740,-0.311537,-0.032917,0.230656,-0.055972,0.325295,-0.589479,-0.352982,-0.232823,-0.208858,-0.358654
-0.088683,-3.388935,-0.341142,-0.094651,0.209792,-0.049548,0.272096,-0.743259,-0.394417,-0.280694,-0.231058,-0.376849
0.106363,-2.518687,-0.348320,-0.106233,0.213914,-0.042655,0.265459,-0.762657,-0.398654,-0.282319,-0.232307,-0.355037
0.258583,-1.748045,-0.337512,-0.072585,0.236553,-0.038753,0.286690,-0.645305,-0.367964,-0.239503,-0.213901,-0.313923
0.301429,-1.158664,-0.319282,-0.011752,0.268459,-0.039447,0.289686,-0.450955,-0.317638,-0.172603,-0.184482,-0.280938
0.202367,-0.762068,-0.300013,0.053241,0.300353,-0.044366,0.235253,-0.257668,-0.267388,-0.109127,-0.156468,-0.279277
-0.024214,-0.534364,-0.278376,0.102452,0.326499,-0.051297,0.115974,-0.124475,-0.231308,-0.071682,-0.138494,-0.317002
-0.321242,-0.408715,-0.250825,0.124716,0.348421,-0.057556,-0.042890,-0.077971,-0.213476,-0.072414,-0.131306,-0.382476
-0.612179,-0.309980,-0.215709,0.119137,0.372607,-0.061868,-0.197983,-0.105445,-0.206830,-0.107728,-0.129140,-0.446547
-0.832911,-0.196368,-0.175498,0.092037,0.405759,-0.064363,-0.311860,-0.171578,-0.197790,-0.160413,-0.124089,-0.476262
-0.948345,-0.052226,-0.135011,0.053846,0.451017,-0.065092,-0.368707,-0.248673,-0.174717,-0.209413,-0.109742,-0.449957
-0.948556,0.142953,-0.098256,0.016333,0.506395,-0.064402,-0.368489,-0.328163,-0.131568,-0.238929,-0.084264,-0.367890
-0.848711,0.401986,-0.068378,-0.010907,0.563078,-0.063200,-0.322675,-0.421828,-0.067122,-0.243004,-0.051180,-0.252561
-0.686893,0.722017,-0.050333,-0.023519,0.609218,-0.062291,-0.257184,-0.561248,0.012881,-0.227523,-0.017794,-0.139330
-0.507860,1.083861,-0.046521,-0.021942,0.636595,-0.062019,-0.203517,-0.777613,0.096055,-0.205379,0.007405,-0.060396
-0.346531,1.446106,-0.052226,-0.009119,0.643110,-0.062378,-0.179905,-1.072980,0.169294,-0.188134,0.017181,-0.036476
-0.222594,1.751134,-0.058664,0.011951,0.629906,-0.062773,-0.185116,-1.415438,0.224617,-0.181347,0.008672,-0.073894
-0.141844,1.956201,-0.059519,0.038860,0.599864,-0.062606,-0.205864,-1.751110,0.260300,-0.184361,-0.015865,-0.162241
-0.106340,2.041153,-0.053805,0.068487,0.556462,-0.061658,-0.232361,-2.024413,0.280207,-0.190662,-0.050526,-0.276870
-0.125134,1.998908,-0.046275,0.096151,0.503166,-0.060525,-0.273026,-2.202398,0.290904,-0.191134,-0.088278,-0.388135
-0.212125,1.833253,-0.044154,0.119071,0.445182,-0.061080,-0.352771,-2.289643,0.296523,-0.178652,-0.122814,-0.468772
-0.370830,1.564896,-0.054155,0.138881,0.391424,-0.065507,-0.493014,-2.323216,0.297391,-0.151288,-0.149480,-0.501299
-0.586231,1.226414,-0.081719,0.159354,0.349152,-0.073443,-0.699891,-2.364960,0.292245,-0.113207,-0.165641,-0.485178
-0.826394,0.849386,-0.130526,0.184014,0.319915,-0.081038,-0.965208,-2.487311,0.277213,-0.072531,-0.171543,-0.430966
-1.047511,0.454387,-0.200163,0.216401,0.302625,-0.081537,-1.268106,-2.746454,0.246678,-0.037423,-0.170659,-0.351811
-1.206320,0.051073,-0.284083,0.257606,0.296130,-0.067365,-1.578978,-3.150278,0.199521,-0.016959,-0.168429,-0.265705
-1.276738,-0.356746,-0.367849,0.301820,0.296242,-0.034052,-1.866686,-3.652095,0.140743,-0.021034,-0.169855,-0.195985
-1.250385,-0.757839,-0.432999,0.336772,0.297501,0.016872,-2.097237,-4.160865,0.078772,-0.052883,-0.175813,-0.158210
-1.128334,-1.127456,-0.466090,0.350184,0.297462,0.078819,-2.235730,-4.572262,0.023072,-0.101702,-0.181592,-0.158573
-0.919158,-1.430484,-0.465230,0.337298,0.294263,0.137906,-2.263724,-4.814142,-0.018913,-0.148229,-0.182539,-0.195949
-0.645406,-1.626256,-0.437496,0.304032,0.284695,0.175081,-2.190981,-4.863226,-0.045205,-0.176088,-0.179058,-0.259993
-0.346627,-1.675666,-0.394592,0.261078,0.271002,0.177896,-2.041356,-4.710715,-0.055742,-0.181871,-0.171775,-0.337314
-0.086683,-1.571408,-0.347013,0.213537,0.255602,0.147693,-1.847057,-4.359734,-0.051489,-0.178377,-0.159221,-0.421226
0.057893,-1.351325,-0.299098,0.157153,0.231360,0.096428,-1.642055,-3.863814,-0.038122,-0.189865,-0.143904,-0.501107
0.015710,-1.111249,-0.250526,0.082088,0.191545,0.046572,-1.459027,-3.318726,-0.024677,-0.244100,-0.134329,-0.565989
-0.258331,-0.975680,-0.199194,-0.023455,0.146822,0.023251,-1.315431,-2.792117,-0.014644,-0.369203,-0.134541,-0.613557
-0.754339,-1.023946,-0.138853,-0.173452,0.124749,0.040382,-1.189271,-2.276640,-0.007209,-0.582148,-0.132829,-0.638069
-1.349118,-1.209892,-0.061913,-0.381814,0.163820,0.097921,-0.980642,-1.660839,0.000894,-0.868736,-0.100057,-0.615874
-1.798498,-1.337781,0.025093,-0.646565,0.298982,0.186277,-0.522767,-0.751414,0.016916,-1.175775,-0.005472,-0.533458
-1.798430,-1.045830,0.100070,-0.930585,0.529652,0.276067,0.364708,0.615482,0.052815,-1.430340,0.159045,-0.402579
-1.107641,0.081949,0.146470,-1.169589,0.804303,0.321825,1.770452,2.520094,0.120237,-1.567925,0.366584,-0.253601
0.321333,2.314472,0.160476,-1.306547,1.048386,0.289583,3.577275,5.046367,0.230351,-1.552708,0.566014,-0.139360
2.242652,5.644050,0.131430,-1.321379,1.183806,0.167075,5.394890,8.261735,0.385314,-1.385685,0.699936,-0.125728
4.208224,9.903286,0.054718,-1.238561,1.137322,-0.047035,6.720010,12.034768,0.569690,-1.101222,0.722753,-0.237289
5.748599,14.882296,-0.043546,-1.109837,0.881220,-0.327746,7.197842,15.962213,0.753540,-0.757140,0.616673,-0.448392
6.567601,20.421611,-0.111628,-0.981816,0.470631,-0.614807,6.843310,19.466850,0.913254,-0.423676,0.404719,-0.704398
6.693982,26.472566,-0.091950,-0.881084,0.023948,-0.834919,6.112640,21.940494,1.042002,-0.169070,0.149860,-0.929102
6.548794,33.076910,0.065273,-0.823431,-0.319371,-0.928788,5.805760,22.953620,1.147987,-0.040297,-0.066638,-1.044686
6.790207,40.221559,0.334105,-0.810835,-0.449658,-0.871146,6.743846,22.399102,1.250467,-0.049736,-0.183992,-1.030797
8.117764,47.800652,0.561400,-0.815145,-0.346399,-0.699032,9.453981,20.423159,1.388310,-0.176699,-0.189608,-0.927126
11.021631,55.461036,0.516174,-0.793982,-0.092993,-0.506281,13.896863,17.386580,1.615200,-0.380911,-0.123625,-0.800906
15.508552,62.475530,-0.017514,-0.719164,0.179211,-0.387089,19.314204,13.990592,1.987639,-0.604920,-0.058169,-0.731958
